carat,cut,color,clarity,price,stra.index
0.25,Ideal,H,IF,525,5
0.25,Premium,E,VS2,525,4
0.25,Very Good,E,VVS2,526,3
0.25,Very Good,E,VVS1,526,3
0.3,Very Good,E,SI1,526,3
0.25,Very Good,F,IF,526,3
0.24,Ideal,F,VVS2,526,5
0.54,Premium,F,SI1,1693,4
0.5,Very Good,G,VS1,1694,3
0.59,Ideal,D,SI1,1694,5
0.59,Good,D,SI1,1694,2
0.52,Ideal,G,VS1,1694,5
0.52,Ideal,G,VS1,1694,5
0.53,Ideal,D,VS2,1694,5
0.52,Ideal,G,VS1,1694,5
0.52,Ideal,E,VS2,1694,5
0.52,Ideal,E,VS2,1694,5
0.52,Ideal,E,VS2,1694,5
0.52,Ideal,E,VS2,1694,5
0.52,Ideal,E,VS2,1694,5
0.52,Very Good,E,VS2,1694,3
0.52,Premium,E,VS2,1694,4
0.52,Premium,E,VS2,1694,4
0.52,Ideal,E,VS2,1694,5
0.56,Ideal,H,VS2,1694,5
0.52,Ideal,H,VVS1,1695,5
0.5,Ideal,E,VS2,1695,5
0.54,Ideal,E,VS2,1695,5
0.53,Ideal,G,VS1,1695,5
0.5,Ideal,F,VS1,1695,5
0.5,Ideal,F,VS1,1695,5
0.55,Good,E,VS2,1695,2
0.54,Ideal,H,VVS2,1696,5
0.54,Ideal,H,VVS2,1696,5
0.71,Premium,I,SI2,1696,4
0.7,Fair,D,SI2,1696,1
0.51,Very Good,F,VS1,1697,3
0.51,Very Good,E,VS1,1697,3
0.53,Ideal,F,VS1,1697,5
0.51,Ideal,E,VS1,1697,5
0.7,Good,H,SI2,1697,2
0.7,Fair,I,SI1,1697,1
0.54,Very Good,G,VS1,1698,3
0.51,Very Good,H,SI1,1698,3
0.5,Premium,E,VS1,1698,4
0.59,Ideal,I,VVS1,1698,5
0.58,Ideal,E,VS2,1698,5
0.57,Ideal,E,VS2,1698,5
0.6,Ideal,D,SI1,1698,5
0.56,Ideal,I,VVS1,1698,5
0.56,Premium,I,VVS1,1698,4
0.56,Ideal,I,VVS1,1698,5
0.56,Ideal,G,VS2,1698,5
0.56,Ideal,G,VS2,1698,5
0.56,Ideal,H,VS1,1698,5
0.56,Ideal,G,VS2,1698,5
0.56,Ideal,G,VS2,1698,5
0.56,Ideal,G,VS2,1698,5
0.56,Premium,G,VS2,1698,4
0.56,Premium,G,VS2,1698,4
0.56,Ideal,G,VS2,1698,5
0.56,Ideal,G,VS2,1698,5
0.56,Ideal,E,SI1,1698,5
0.56,Ideal,E,SI1,1698,5
0.56,Ideal,E,SI1,1698,5
0.56,Ideal,E,SI1,1698,5
0.55,Ideal,F,VS2,1698,5
0.55,Premium,F,VS2,1698,4
0.55,Ideal,F,VS2,1698,5
0.55,Premium,D,SI1,1698,4
0.55,Premium,D,SI1,1698,4
0.6,Premium,E,SI1,1698,4
0.72,Very Good,H,SI2,1698,3
0.63,Ideal,F,SI1,1698,5
0.55,Premium,D,SI1,1698,4
0.55,Premium,E,SI1,1698,4
0.55,Premium,F,VS2,1698,4
0.7,Good,J,SI2,1699,2
0.7,Good,I,SI2,1699,2
0.56,Ideal,E,VS2,1699,5
0.52,Ideal,H,VS1,1699,5
0.52,Ideal,H,VS1,1699,5
0.5,Premium,E,VS2,1699,4
0.5,Premium,E,VS2,1699,4
0.73,Premium,H,SI2,1699,4
0.62,Very Good,D,SI1,1700,3
0.53,Ideal,E,VS1,1700,5
0.55,Ideal,F,SI1,1700,5
0.5,Ideal,E,SI1,1700,5
0.52,Good,D,VS2,1701,2
0.52,Very Good,D,VS2,1701,3
0.52,Good,D,VS2,1701,2
0.52,Ideal,D,VS2,1701,5
0.5,Good,D,VS1,1701,2
0.58,Fair,G,VS1,1701,1
0.51,Ideal,H,VVS1,1702,5
0.55,Ideal,F,VS2,1702,5
0.7,Ideal,I,SI2,1702,5
0.5,Very Good,D,VS2,1703,3
0.53,Ideal,D,VS2,1704,5
0.61,Premium,G,VS1,1704,4
0.61,Premium,E,VS2,1704,4
0.49,Fair,E,VVS2,1705,1
0.59,Ideal,G,VS2,1705,5
0.58,Ideal,F,SI1,1705,5
0.96,Fair,H,I1,1705,1
0.96,Fair,H,I1,1705,1
0.61,Very Good,I,VS2,1706,3
0.56,Very Good,F,VS2,1706,3
0.51,Very Good,F,VS1,1706,3
0.5,Very Good,H,IF,1706,3
0.58,Ideal,F,VS2,1706,5
0.61,Ideal,H,VS1,1706,5
0.61,Good,H,VS1,1706,2
0.53,Ideal,D,SI1,1706,5
0.52,Ideal,F,VS1,1707,5
0.54,Very Good,E,VS2,1707,3
0.52,Ideal,D,VS1,1707,5
0.52,Premium,G,VVS2,1707,4
0.53,Ideal,E,VS2,1707,5
0.53,Ideal,E,VS2,1707,5
0.54,Very Good,I,IF,1708,3
0.65,Premium,E,SI1,1708,4
0.56,Ideal,F,VS2,1708,5
0.52,Ideal,E,VS2,1708,5
0.51,Ideal,G,VS1,1708,5
0.51,Ideal,G,VS1,1708,5
0.51,Ideal,E,VS1,1708,5
0.56,Ideal,D,SI1,1708,5
0.67,Good,I,VS2,1708,2
0.5,Good,D,VS2,1708,2
0.66,Premium,E,SI1,1708,4
0.55,Premium,E,VS2,1708,4
0.68,Premium,H,SI1,1708,4
0.64,Ideal,J,VVS2,1709,5
0.59,Very Good,I,VVS1,1709,3
0.54,Premium,E,VS2,1709,4
0.55,Ideal,F,VS2,1709,5
0.55,Ideal,F,VS2,1709,5
0.54,Ideal,H,VS1,1709,5
0.51,Very Good,G,VS1,1709,3
0.51,Ideal,E,VS2,1709,5
0.51,Premium,E,VS2,1709,4
0.51,Premium,E,VS2,1709,4
0.62,Very Good,H,VS2,1709,3
0.51,Fair,E,VS2,1709,1
0.51,Premium,G,VS1,1709,4
0.5,Premium,H,VVS1,1710,4
0.5,Good,H,VVS1,1710,2
0.5,Premium,F,VS1,1710,4
0.5,Premium,F,VS1,1710,4
0.5,Premium,F,VS1,1710,4
0.5,Very Good,F,VS1,1710,3
0.5,Ideal,F,VS1,1710,5
0.5,Ideal,H,VVS1,1710,5
0.52,Good,F,VS1,1710,2
0.51,Ideal,F,VS2,1711,5
0.63,Ideal,G,SI1,1711,5
0.69,Ideal,G,SI2,1711,5
0.56,Very Good,F,VS1,1712,3
0.53,Premium,F,VS2,1712,4
0.59,Very Good,E,VS2,1712,3
0.52,Ideal,E,VS2,1712,5
0.5,Ideal,D,VS2,1712,5
0.56,Ideal,G,VS1,1712,5
0.66,Ideal,I,SI1,1712,5
0.53,Ideal,H,IF,1712,5
0.56,Good,F,VS1,1712,2
0.56,Good,F,VS1,1712,2
0.56,Good,F,VS1,1712,2
0.55,Ideal,I,VVS1,1712,5
0.55,Ideal,I,VVS1,1712,5
0.55,Premium,I,VVS1,1712,4
0.65,Premium,G,SI1,1712,4
0.5,Very Good,D,VS2,1712,3
0.98,Fair,G,I1,1712,1
0.5,Fair,G,VVS2,1712,1
0.71,Ideal,J,SI1,1713,5
0.61,Ideal,I,VVS1,1713,5
0.54,Ideal,E,VS2,1713,5
0.52,Ideal,E,SI1,1713,5
0.5,Good,E,VS1,1714,2
0.55,Ideal,E,VS2,1715,5
0.55,Ideal,E,VS2,1715,5
0.55,Ideal,E,VS2,1715,5
0.7,Ideal,H,SI2,1715,5
0.56,Premium,F,SI2,1715,4
0.6,Very Good,F,SI1,1715,3
0.5,Very Good,G,VVS2,1715,3
0.5,Good,G,VVS2,1715,2
0.5,Good,G,VVS2,1715,2
0.5,Very Good,G,VVS2,1715,3
0.5,Good,G,VVS2,1715,2
0.5,Very Good,G,VVS2,1715,3
0.55,Ideal,H,VVS2,1715,5
0.71,Good,I,SI1,1715,2
0.6,Ideal,I,VVS1,1715,5
0.55,Ideal,G,VS2,1715,5
0.55,Ideal,F,VS2,1715,5
0.56,Ideal,H,VS1,1715,5
0.55,Good,E,VS2,1715,2
0.54,Premium,D,SI1,1715,4
0.54,Ideal,D,SI1,1715,5
0.5,Very Good,H,VVS1,1715,3
0.5,Premium,F,VS1,1715,4
0.7,Very Good,G,SI2,1715,3
0.7,Very Good,G,SI2,1715,3
0.8,Fair,G,I1,1715,1
0.5,Premium,F,VS1,1715,4
0.7,Premium,I,SI2,1715,4
0.5,Very Good,D,VS1,1715,3
0.61,Premium,E,SI2,1715,4
0.32,Fair,F,VS2,1715,1
0.71,Very Good,D,I1,1715,3
0.51,Ideal,D,VS2,1716,5
0.51,Ideal,D,VS2,1716,5
0.51,Very Good,D,VS2,1716,3
0.51,Premium,D,VS2,1716,4
0.51,Premium,D,VS2,1716,4
0.5,Ideal,E,VS1,1716,5
0.51,Premium,D,VS2,1716,4
0.51,Ideal,D,VS2,1716,5
0.51,Very Good,E,VS1,1717,3
0.51,Very Good,E,VS1,1717,3
0.71,Premium,G,SI2,1717,4
0.59,Premium,G,VS2,1717,4
0.57,Ideal,D,VS2,1718,5
0.36,Ideal,D,VVS1,1718,5
0.59,Ideal,G,SI1,1718,5
0.55,Ideal,F,SI1,1718,5
0.55,Very Good,E,VS2,1719,3
0.58,Ideal,G,VS2,1719,5
0.58,Ideal,G,VS2,1719,5
0.61,Premium,H,VS2,1719,4
0.52,Ideal,I,VS1,1720,5
0.54,Ideal,J,VVS2,1720,5
0.58,Very Good,D,SI1,1720,3
0.57,Ideal,H,VS1,1720,5
0.52,Premium,F,VS2,1720,4
0.52,Ideal,F,VS2,1720,5
0.52,Premium,F,VS2,1720,4
0.52,Premium,F,VS2,1720,4
0.52,Ideal,D,SI1,1720,5
0.52,Ideal,D,SI1,1720,5
0.52,Ideal,D,SI1,1720,5
0.52,Premium,D,SI1,1720,4
0.52,Ideal,D,SI1,1720,5
0.52,Ideal,D,SI1,1720,5
0.52,Ideal,D,SI1,1720,5
0.52,Ideal,D,SI1,1720,5
0.52,Ideal,D,SI1,1720,5
0.54,Premium,D,SI1,1720,4
0.78,Good,G,SI2,1720,2
0.54,Ideal,E,SI1,1720,5
0.54,Premium,H,VS1,1720,4
0.7,Fair,I,SI1,1720,1
0.52,Premium,D,SI1,1720,4
0.53,Premium,E,VS2,1721,4
0.53,Ideal,E,VS2,1721,5
0.53,Ideal,G,VS1,1721,5
0.53,Premium,G,VS1,1721,4
0.53,Ideal,E,VS2,1721,5
0.53,Ideal,E,VS2,1721,5
0.53,Ideal,E,VS2,1721,5
0.53,Ideal,G,VS1,1721,5
0.53,Ideal,G,VS1,1721,5
0.53,Very Good,E,VS2,1721,3
0.53,Ideal,E,VS2,1721,5
0.53,Ideal,E,VS2,1721,5
0.53,Ideal,E,VS2,1721,5
0.53,Ideal,G,VS1,1721,5
0.53,Ideal,E,VS2,1721,5
0.53,Ideal,G,VS1,1721,5
0.53,Premium,E,VS2,1721,4
0.53,Ideal,E,VS2,1721,5
0.53,Very Good,G,VS1,1721,3
0.53,Ideal,G,VS1,1721,5
0.61,Very Good,E,SI1,1721,3
0.52,Ideal,G,VS1,1721,5
0.47,Ideal,E,VS1,1721,5
0.5,Ideal,G,VS2,1721,5
0.51,Very Good,D,VS2,1722,3
0.53,Very Good,G,VS1,1722,3
0.51,Very Good,F,VS1,1722,3
0.42,Very Good,F,IF,1722,3
0.53,Ideal,D,VS2,1722,5
0.52,Ideal,G,VS1,1722,5
0.52,Ideal,G,VS1,1722,5
0.52,Ideal,G,VS1,1722,5
0.5,Very Good,G,VVS2,1723,3
0.59,Very Good,F,VS2,1723,3
0.56,Very Good,H,VVS2,1723,3
0.56,Ideal,F,VS2,1723,5
0.56,Premium,D,SI1,1723,4
0.56,Ideal,D,SI1,1723,5
0.56,Ideal,D,SI1,1723,5
0.56,Ideal,F,VS2,1723,5
0.56,Very Good,D,SI1,1723,3
0.56,Premium,D,SI1,1723,4
0.56,Ideal,D,SI1,1723,5
0.56,Premium,D,SI1,1723,4
0.56,Ideal,D,SI1,1723,5
0.54,Ideal,H,VVS1,1723,5
0.56,Ideal,F,VS2,1723,5
0.56,Ideal,F,VS2,1723,5
0.56,Ideal,D,SI1,1723,5
0.56,Premium,D,SI1,1723,4
0.24,Ideal,F,VVS2,526,5
0.24,Ideal,E,VVS2,526,5
0.24,Ideal,E,VVS2,526,5
0.24,Ideal,D,VVS2,526,5
0.24,Ideal,F,VVS1,526,5
0.34,Ideal,H,SI1,526,5
0.24,Good,E,VVS1,526,2
0.35,Very Good,J,SI1,526,3
0.32,Very Good,D,SI1,526,3
0.3,Very Good,E,SI1,526,3
0.3,Good,G,VS2,526,2
0.3,Premium,H,VS1,526,4
0.3,Good,E,SI1,526,2
0.3,Premium,E,SI1,526,4
0.3,Very Good,G,VS2,526,3
0.3,Very Good,H,VS1,526,3
0.3,Very Good,H,VS1,526,3
0.3,Premium,H,VS1,526,4
0.3,Ideal,H,VS1,526,5
0.3,Premium,E,SI1,526,4
0.3,Good,E,SI1,526,2
0.3,Very Good,H,VS1,526,3
0.3,Good,H,VS1,526,2
0.3,Good,H,VS1,526,2
0.3,Ideal,H,VS1,526,5
0.3,Very Good,H,VS1,526,3
0.3,Premium,G,VS2,526,4
0.3,Good,H,VS1,526,2
0.3,Good,E,SI1,526,2
0.3,Very Good,H,VS1,526,3
0.53,Ideal,F,VS2,1723,5
0.7,Fair,J,SI1,1723,1
0.7,Fair,E,SI2,1723,1
0.5,Ideal,E,VS1,1724,5
0.5,Ideal,E,VS1,1724,5
0.53,Very Good,G,VVS2,1724,3
0.53,Very Good,D,SI1,1724,3
0.54,Ideal,G,VS1,1724,5
0.54,Ideal,F,VS1,1724,5
0.7,Premium,I,SI2,1724,4
0.55,Very Good,E,VS2,1725,3
0.64,Very Good,F,SI1,1725,3
0.57,Ideal,G,VS2,1725,5
0.54,Ideal,D,VS2,1725,5
0.57,Ideal,H,VS2,1725,5
0.61,Very Good,E,SI1,1726,3
0.57,Very Good,H,VVS2,1726,3
0.57,Very Good,H,VVS2,1726,3
0.54,Very Good,E,VS2,1726,3
0.54,Ideal,G,VS1,1726,5
0.52,Ideal,E,VS1,1726,5
0.53,Very Good,G,VS1,1727,3
0.53,Ideal,G,VS1,1727,5
0.53,Ideal,G,VS1,1727,5
0.53,Premium,G,VS1,1727,4
0.53,Premium,E,VS2,1727,4
0.53,Premium,E,VS2,1727,4
0.53,Ideal,E,VS2,1727,5
0.53,Ideal,E,VS2,1727,5
0.53,Good,E,VS2,1727,2
0.53,Ideal,E,VS2,1727,5
0.53,Very Good,G,VS1,1727,3
0.57,Ideal,E,VS2,1728,5
0.57,Ideal,E,VS2,1728,5
0.57,Ideal,E,VS2,1728,5
0.51,Ideal,F,VS1,1728,5
0.57,Ideal,G,VS2,1728,5
0.57,Ideal,I,VVS1,1728,5
0.57,Premium,I,VVS1,1728,4
0.57,Ideal,G,VS2,1728,5
0.57,Ideal,G,VS2,1728,5
0.57,Premium,G,VS2,1728,4
0.57,Premium,G,VS2,1728,4
0.57,Premium,G,VS2,1728,4
0.57,Premium,G,VS2,1728,4
0.57,Premium,E,SI1,1728,4
0.57,Ideal,E,SI1,1728,5
0.57,Ideal,E,SI1,1728,5
0.57,Ideal,E,SI1,1728,5
0.57,Premium,E,SI1,1728,4
0.57,Good,H,VS1,1728,2
0.55,Premium,D,SI1,1728,4
0.5,Very Good,G,VVS2,1729,3
0.56,Ideal,F,VS2,1729,5
0.56,Ideal,D,SI1,1729,5
0.52,Ideal,H,SI1,1730,5
0.73,Premium,D,SI2,1730,4
0.53,Ideal,H,VS1,1731,5
0.5,Ideal,F,VS1,1731,5
0.5,Ideal,F,VS1,1731,5
0.57,Very Good,E,VS2,1732,3
0.54,Ideal,E,VS1,1732,5
0.51,Ideal,E,SI1,1732,5
0.51,Ideal,E,SI1,1732,5
0.52,Premium,I,VVS1,1733,4
0.51,Premium,E,VS2,1733,4
0.51,Ideal,E,VS2,1733,5
0.46,Ideal,G,IF,1733,5
0.64,Fair,E,SI1,1733,1
0.62,Very Good,H,VS2,1734,3
0.53,Good,D,VS2,1734,2
0.53,Premium,D,VS2,1734,4
0.7,Very Good,J,SI1,1735,3
0.7,Premium,J,SI1,1735,4
0.55,Premium,E,VS2,1735,4
0.52,Very Good,G,VS1,1736,3
0.7,Very Good,F,I1,1736,3
0.54,Ideal,G,SI1,1736,5
0.56,Good,E,VS2,1736,2
0.46,Ideal,E,VVS2,1736,5
0.46,Premium,F,VVS1,1736,4
0.63,Premium,F,SI1,1736,4
0.63,Premium,F,SI1,1736,4
0.5,Ideal,F,VS2,1736,5
0.5,Premium,F,VS2,1736,4
0.45,Premium,D,VVS1,1736,4
0.58,Ideal,D,SI1,1737,5
0.52,Ideal,G,VS2,1737,5
0.57,Ideal,F,VS2,1737,5
0.64,Ideal,G,SI1,1737,5
0.52,Ideal,E,SI1,1737,5
0.56,Fair,E,VS2,1737,1
0.5,Very Good,F,VS1,1738,3
0.6,Premium,E,SI1,1738,4
0.6,Ideal,E,SI1,1738,5
0.49,Good,D,VS1,1738,2
0.56,Ideal,F,VS2,1739,5
0.56,Ideal,F,VS2,1739,5
0.53,Ideal,E,VS2,1739,5
0.53,Ideal,E,VS2,1739,5
0.52,Premium,E,VS1,1739,4
0.96,Fair,H,I1,1739,1
0.96,Fair,H,I1,1739,1
0.51,Ideal,D,VS2,1740,5
0.53,Ideal,F,VS1,1740,5
0.71,Premium,G,SI2,1740,4
0.71,Very Good,G,SI2,1740,3
0.57,Very Good,F,VS1,1741,3
0.5,Ideal,G,VVS2,1741,5
0.51,Very Good,G,VS1,1741,3
0.55,Ideal,E,VS2,1741,5
0.55,Ideal,H,VVS1,1741,5
0.57,Good,F,VS1,1741,2
0.56,Very Good,E,VS1,1742,3
0.52,Ideal,E,VS1,1742,5
0.61,Ideal,I,VVS1,1742,5
0.59,Ideal,I,VVS1,1742,5
0.58,Ideal,E,SI1,1742,5
0.55,Very Good,G,VS1,1743,3
0.59,Ideal,D,SI1,1743,5
0.59,Very Good,D,SI1,1743,3
0.53,Ideal,H,VVS1,1743,5
0.53,Ideal,H,VVS1,1743,5
0.53,Ideal,E,VS2,1743,5
0.48,Good,D,VS1,1743,2
0.56,Ideal,I,VVS1,1743,5
0.59,Ideal,F,VS2,1743,5
0.56,Premium,I,VVS1,1743,4
0.52,Ideal,G,VS1,1743,5
0.52,Ideal,E,VS2,1743,5
0.52,Ideal,E,VS2,1743,5
0.52,Premium,E,VS2,1743,4
0.72,Ideal,F,SI2,1743,5
0.51,Very Good,H,VVS1,1744,3
0.55,Very Good,E,VS2,1744,3
0.51,Ideal,F,VS1,1744,5
0.51,Ideal,F,VS1,1744,5
0.51,Ideal,F,VS1,1744,5
0.51,Ideal,F,VS1,1744,5
0.51,Premium,F,VS1,1744,4
0.65,Good,I,VS1,1744,2
0.73,Premium,I,SI2,1744,4
0.56,Ideal,H,VVS2,1745,5
0.54,Very Good,F,VS2,1745,3
0.54,Good,F,VS2,1745,2
0.41,Ideal,E,VVS1,1745,5
0.54,Ideal,G,VS1,1745,5
0.54,Ideal,G,VS1,1745,5
0.5,Ideal,E,VS1,1745,5
0.56,Ideal,D,SI1,1745,5
0.57,Premium,F,SI2,1746,4
0.57,Premium,F,SI2,1746,4
0.56,Very Good,D,SI1,1746,3
0.5,Premium,E,VS2,1746,4
0.5,Ideal,G,VS1,1746,5
0.5,Premium,G,VS1,1746,4
0.55,Premium,F,VS2,1746,4
0.5,Premium,G,VS1,1746,4
0.5,Premium,G,VS1,1746,4
0.5,Premium,G,VS1,1746,4
0.5,Premium,G,VS1,1746,4
0.5,Premium,G,VS1,1746,4
0.5,Premium,G,VS1,1746,4
0.5,Premium,G,VS1,1746,4
0.5,Ideal,G,VS1,1746,5
0.5,Premium,G,VS1,1746,4
0.5,Ideal,E,VS2,1746,5
0.5,Ideal,E,VS2,1746,5
0.5,Ideal,E,VS2,1746,5
0.5,Ideal,E,VS2,1746,5
0.5,Ideal,E,VS2,1746,5
0.5,Premium,E,VS2,1746,4
0.5,Premium,E,VS2,1746,4
0.5,Ideal,E,VS2,1746,5
0.5,Ideal,E,VS2,1746,5
0.5,Ideal,E,VS2,1746,5
0.5,Premium,E,VS2,1746,4
0.5,Premium,E,VS2,1746,4
0.5,Premium,E,VS2,1746,4
0.5,Premium,E,VS2,1746,4
0.5,Premium,E,VS2,1746,4
0.5,Premium,E,VS2,1746,4
0.5,Ideal,E,VS2,1746,5
0.5,Ideal,E,VS2,1746,5
0.5,Premium,E,VS2,1746,4
0.5,Premium,E,VS2,1746,4
0.5,Ideal,E,VS2,1746,5
0.6,Ideal,G,VS2,1746,5
0.57,Premium,G,VS1,1746,4
0.5,Premium,E,VS2,1746,4
0.5,Premium,G,VS1,1746,4
0.5,Ideal,I,VVS1,1747,5
0.56,Ideal,E,VS2,1747,5
0.57,Very Good,D,VS2,1748,3
0.52,Very Good,F,VS1,1748,3
0.59,Very Good,E,SI1,1748,3
0.65,Premium,F,SI1,1748,4
0.71,Good,I,VS2,1748,2
0.52,Ideal,H,VVS1,1748,5
0.7,Premium,H,SI2,1749,4
0.52,Ideal,H,VVS2,1749,5
0.52,Very Good,D,VS2,1749,3
0.52,Premium,D,VS2,1749,4
0.62,Ideal,E,SI1,1749,5
0.51,Premium,F,VS1,1749,4
0.5,Ideal,F,VS2,1749,5
0.6,Ideal,E,SI1,1749,5
0.7,Fair,I,SI1,1749,1
0.51,Premium,F,VS1,1749,4
0.84,Good,F,I1,1749,2
0.68,Premium,G,SI1,1749,4
0.51,Premium,H,VVS2,1749,4
0.98,Fair,G,I1,1749,1
0.58,Very Good,D,VS2,1750,3
0.5,Very Good,D,VS1,1750,3
0.6,Very Good,D,SI1,1750,3
0.51,Ideal,G,VVS2,1750,5
0.51,Very Good,G,VVS2,1750,3
0.51,Ideal,G,VVS2,1750,5
0.51,Good,G,VVS2,1750,2
0.54,Very Good,G,VVS2,1751,3
0.51,Very Good,F,VS1,1751,3
0.51,Ideal,F,VS1,1751,5
0.57,Ideal,F,SI1,1751,5
0.64,Premium,D,SI2,1751,4
0.55,Ideal,G,VS2,1752,5
0.51,Very Good,G,VS1,1752,3
0.51,Ideal,D,VS1,1752,5
0.51,Ideal,D,VS1,1752,5
0.5,Good,E,VS2,1752,2
0.5,Very Good,D,VS2,1752,3
0.5,Premium,D,VS2,1752,4
0.5,Premium,D,VS2,1752,4
0.5,Premium,D,VS2,1752,4
0.61,Premium,H,VVS2,1752,4
0.61,Ideal,D,SI1,1752,5
0.5,Ideal,D,VS2,1752,5
0.5,Very Good,D,VS2,1752,3
0.5,Ideal,D,VS2,1752,5
0.5,Premium,D,VS2,1752,4
0.5,Very Good,D,VS2,1752,3
0.5,Very Good,D,VS2,1752,3
0.5,Premium,D,VS2,1752,4
0.5,Ideal,D,VS2,1752,5
0.58,Ideal,E,VS2,1752,5
0.52,Ideal,D,VS2,1752,5
0.55,Ideal,E,SI1,1752,5
0.56,Ideal,D,VS2,1753,5
0.53,Ideal,F,VS2,1753,5
0.53,Premium,F,VS2,1753,4
0.53,Premium,F,VS2,1753,4
0.53,Premium,F,VS2,1753,4
0.53,Ideal,F,VS2,1753,5
0.53,Ideal,F,VS2,1753,5
0.53,Premium,D,SI1,1753,4
0.53,Ideal,D,SI1,1753,5
0.53,Premium,D,SI1,1753,4
0.53,Ideal,D,SI1,1753,5
0.53,Premium,D,SI1,1753,4
0.53,Ideal,D,SI1,1753,5
0.53,Premium,D,SI1,1753,4
0.57,Very Good,F,VS2,1754,3
0.57,Ideal,D,SI1,1754,5
0.52,Ideal,H,VVS1,1754,5
0.54,Very Good,G,VS1,1754,3
0.57,Very Good,D,SI1,1754,3
0.54,Ideal,E,VS2,1754,5
0.54,Premium,G,VS1,1754,4
0.54,Ideal,G,VS1,1754,5
0.57,Ideal,F,VS2,1754,5
0.54,Ideal,G,VS1,1754,5
0.54,Ideal,E,VS2,1754,5
0.54,Ideal,G,VS1,1754,5
0.57,Ideal,D,SI1,1754,5
0.54,Ideal,E,VS2,1754,5
0.54,Ideal,E,VS2,1754,5
0.54,Premium,E,VS2,1754,4
0.54,Ideal,E,VS2,1754,5
0.54,Ideal,E,VS2,1754,5
0.54,Ideal,E,VS2,1754,5
0.54,Ideal,E,VS2,1754,5
0.54,Ideal,G,VS1,1754,5
0.57,Premium,F,VS2,1754,4
0.43,Ideal,D,VVS1,1754,5
0.4,Ideal,D,VVS1,1754,5
0.53,Ideal,G,VS1,1754,5
0.55,Ideal,F,VS1,1754,5
0.52,Good,G,VVS1,1754,2
0.55,Very Good,D,VS2,1755,3
0.56,Very Good,E,VS2,1755,3
0.56,Very Good,E,VS2,1755,3
0.5,Very Good,E,VS1,1755,3
0.5,Very Good,E,VS1,1755,3
0.55,Premium,F,VS1,1755,4
0.56,Premium,E,SI1,1755,4
0.59,Ideal,E,VS2,1755,5
0.55,Ideal,D,VS2,1755,5
0.5,Ideal,E,VS1,1755,5
0.56,Ideal,G,SI1,1755,5
0.71,Good,J,SI1,1755,2
0.3,Premium,H,VS1,526,4
0.3,Good,G,VS2,526,2
0.3,Very Good,G,VS2,526,3
0.3,Ideal,E,SI1,526,5
0.3,Good,E,VS2,526,2
0.3,Very Good,E,SI1,526,3
0.3,Premium,I,VVS2,526,4
0.3,Good,H,VS1,526,2
0.3,Very Good,E,SI1,526,3
0.3,Very Good,G,VS2,526,3
0.3,Ideal,H,VS1,526,5
0.3,Very Good,G,VS2,526,3
0.3,Good,G,VS2,526,2
0.3,Very Good,H,VS1,526,3
0.3,Ideal,G,VS2,526,5
0.3,Good,E,SI1,526,2
0.3,Premium,E,SI1,526,4
0.3,Very Good,H,VS1,526,3
0.3,Ideal,G,VS2,526,5
0.3,Premium,E,SI1,526,4
0.3,Very Good,G,VS2,526,3
0.3,Premium,I,VVS2,526,4
0.3,Ideal,H,VS1,526,5
0.3,Ideal,G,VS2,526,5
0.3,Good,H,VS1,526,2
0.3,Very Good,H,VS1,526,3
0.3,Good,E,SI1,526,2
0.3,Good,G,VS2,526,2
0.3,Very Good,E,SI1,526,3
0.3,Ideal,H,VS1,526,5
0.58,Ideal,H,VS2,1755,5
0.51,Very Good,D,VS1,1756,3
0.59,Very Good,H,VS1,1757,3
0.69,Very Good,H,SI1,1757,3
0.51,Ideal,G,VS1,1757,5
0.6,Good,G,VS1,1757,2
0.51,Ideal,E,VS1,1758,5
0.5,Very Good,D,VS2,1758,3
0.51,Ideal,E,VS1,1758,5
0.58,Good,E,VS2,1758,2
0.51,Premium,E,VS1,1758,4
0.52,Ideal,G,VS1,1758,5
0.56,Good,F,VS1,1758,2
0.5,Premium,D,VS2,1758,4
0.58,Premium,I,VVS1,1758,4
0.58,Ideal,I,VVS1,1758,5
0.58,Ideal,G,VS2,1758,5
0.58,Ideal,E,SI1,1758,5
0.58,Ideal,E,SI1,1758,5
0.51,Premium,E,VS1,1758,4
0.5,Good,D,VS2,1758,2
0.5,Very Good,D,VS2,1758,3
0.5,Very Good,D,VS2,1758,3
0.5,Very Good,D,VS2,1758,3
0.7,Ideal,E,SI1,1758,5
0.7,Good,E,SI2,1758,2
0.71,Very Good,D,SI2,1758,3
0.9,Fair,H,I1,1758,1
0.57,Ideal,H,VS2,1759,5
0.58,Ideal,H,VS1,1759,5
0.5,Ideal,E,VS1,1759,5
0.51,Ideal,E,VS1,1759,5
0.57,Ideal,F,SI1,1759,5
0.61,Good,D,SI1,1759,2
0.5,Ideal,G,VVS2,1760,5
0.71,Very Good,J,SI1,1760,3
0.57,Premium,F,VS2,1760,4
0.58,Ideal,G,VS2,1760,5
0.52,Ideal,E,VS2,1760,5
0.51,Good,E,VS1,1760,2
0.63,Fair,H,VS1,1760,1
0.57,Ideal,F,VS2,1760,5
0.57,Ideal,F,VS2,1760,5
0.57,Premium,F,VS2,1760,4
0.54,Ideal,G,VS1,1760,5
0.54,Premium,E,VS2,1760,4
0.54,Very Good,E,VS2,1760,3
